Timestamp(s)	        X(m)	                Y(m)	                Z(m)	                Roll(deg)	        Pitch(deg)	        Yaw(deg)	        Std.X(m)	        Std.Y(m)	        Std.Z(m)	        TrackingStatus
155.752001702786	83.6485951785055	76.8116490204532	35.6678264005764	1.34853064292097	-1.06422402507783	79.9227055852900	0.00410725577491935	0.00362600127803488	0.00731945147788764	1
155.854998528957	83.6092310125975	76.8303979150058	35.4716551576363	2.01020723038711	-0.941069056926383	79.9751176631626	0.00410337908259183	0.00362675261076497	0.00731760553306858	1
155.960499867797	83.5759322493503	76.8519585880698	35.2645044657787	2.23821565899841	-1.91269607333203	79.9382830058094	0.00411917193404611	0.00360182124282195	0.00732988928853175	1
156.073997542262	83.5399541220370	76.8799252795597	35.0823676750637	1.68370474537951	-2.22773048286616	79.9599111180841	0.00412497441186396	0.00359750102365922	0.00733304871811780	1
156.185000762343	83.5238513190145	76.8973835880571	34.8892980081547	1.57365165532736	-1.32890460087125	79.9102620521371	0.00410798553048580	0.00362221141501695	0.00732112979698116	1
156.286498904228	83.5022092652957	76.9220948969080	34.6990804450007	2.01600281792113	-0.191640540750386	79.9732798876132	0.00408636306497320	0.00364937621055027	0.00730664059781123	1
156.392000243068	83.4803454769815	76.9480637687938	34.5314287560721	1.85999676644684	0.215428142315433	79.9545718698425	0.00407877805914662	0.00366116135360431	0.00730115237482405	1
156.519006192684	83.4752735091230	76.9646447605206	34.3586915345850	1.16712865752199	-0.0292194819742134	79.9809353978850	0.00408375831225149	0.00365962137878790	0.00730404851767674	1
156.675010174513	83.4730768515477	77.0009033699937	34.0524410621613	1.09631620153935	0.647140352391543	79.9159696917685	0.00407014576900041	0.00367776628994251	0.00729599756288038	0
156.805506348610	83.4794645682842	77.0130129189789	33.8998889066286	1.91402401042398	1.00416749955329	79.9279178910797	0.00406307104078214	0.00368443279215963	0.00729263011076241	0
156.920512765646	83.4858660891358	77.0262034217291	33.7436292415548	2.23165240172657	0.949564084498797	79.7779158030716	0.00406313059271332	0.00368329838006855	0.00729412025924766	0
157.025501132011	83.4962412896416	77.0427340287357	33.5771444932902	1.88440489346358	0.977687297896485	79.6798712786859	0.00406259467927860	0.00368669744166974	0.00729408604031565	0
157.126003503799	83.5066657152167	77.0609203751824	33.4147602699063	1.55135603396399	1.32961086872602	79.5401513032218	0.00405624593504551	0.00369771448947072	0.00729007710366050	0
